COORD_X,COORD_Y,TRAM,Rang,LATITUDE,LONGITUDE
430357.402,4582893.36,T02099J,50-60 µg/m³,41.39456088242179,2.166938426249862
430263.882,4582989.562,T02100L,40-50 µg/m³,41.39541923727337,2.165808779527661
430169.793,4583086.431,T02101M,40-50 µg/m³,41.39628353865885,2.1646722203200044
430081.277,4583176.002,T02102N,50-60 µg/m³,41.397082582431665,2.1636031335038686
430472.636,4582584.575,T02103O,40-50 µg/m³,41.391789728269536,2.1683521600924696
430425.883,4582633.325,T02104P,40-50 µg/m³,41.392224760524144,2.1677873830915866
430355.788,4582703.995,T02105Q,40-50 µg/m³,41.39285519513109,2.166940898410441
430262.831,4582799.022,T02106R,50-60 µg/m³,41.393703016525265,2.1658181507363548
430169.083,4582896.163,T02107S,50-60 µg/m³,41.39456979796232,2.164685669171555
430074.608,4582993.697,T02108T,40-50 µg/m³,41.39544004424222,2.163544416559288
430227.394,4582579.57,T02109U,40-50 µg/m³,41.39172341219922,2.165419585707987
430138.335,4582677.479,T02110N,40-50 µg/m³,41.39259751472085,2.1643431273023817
430048.353,4582776.018,T02111O,40-50 µg/m³,41.39347720068242,2.1632555276886327
429957.216,4582875.815,T02112P,40-50 µg/m³,41.39436810573186,2.1621539386224193
431418.114,4582765.25,T02113Q,30-40 µg/m³,41.39349819110335,2.1796398651035465
431325.752,4582861.172,T02114R,30-40 µg/m³,41.39435424954546,2.178524284376422
431226.376,4582963.089,T02115S,30-40 µg/m³,41.395263692066486,2.1773240998186916
431042.921,4583150.625,T02116T,40-50 µg/m³,41.39693705922748,2.1751084572844563
430995.966,4583199.327,T02117U,40-50 µg/m³,41.39737167461059,2.174541268962053
430930.034,4583266.466,T02118V,40-50 µg/m³,41.39797071335884,2.1737449792122274
430836.235,4583361.811,T02119W,40-50 µg/m³,41.398821392102334,2.172612121800865
431319.962,4583056.068,T02120P,30-40 µg/m³,41.39610912312975,2.17843292741417
431237.221,4583141.837,T02121Q,30-40 µg/m³,41.39687454680553,2.177433517665122
431185.158,4583194.496,T02122R,30-40 µg/m³,41.397344376139614,2.1768047972905764
431118.036,4583262.852,T02123S,30-40 µg/m³,41.39795428994532,2.1759941559043936
430930.633,4583455.24,T02125U,40-50 µg/m³,41.39967099080737,2.173730608867489
431284.223,4583284.181,T02127W,30-40 µg/m³,41.39816061238278,2.1779795635713897
431213.518,4583356.234,T02128X,30-40 µg/m³,41.39880352558769,2.1771256445324463
431119.481,4583451.7,T02129Y,40-50 µg/m³,41.39965530718998,2.175989955373469
431132.82,4582580.169,T02130R,40-50 µg/m³,41.39180684454165,2.1762486297469033
431228.402,4582672.649,T02131S,40-50 µg/m³,41.39264796214254,2.1773813148832986
431323.769,4582766.054,T02132T,30-40 µg/m³,41.39349738157212,2.1785113528100983
431419.435,4582859.374,T02133U,30-40 µg/m³,41.394346049978246,2.1796450060496046
430740.702,4583362.735,T02134V,40-50 µg/m³,41.39882149125906,2.171469294605605
430538.568,4583026.008,T02135W,50-60 µg/m³,41.3957712674041,2.1690900912232567
430492.541,4583074.148,T02136X,40-50 µg/m³,41.396200871391784,2.1685340379192324
430506.908,4582995.247,T02137Y,40-50 µg/m³,41.39549147797795,2.168714937110303
430460.801,4583044.207,T02138Z,40-50 µg/m³,41.395928458721066,2.1681578327336677
430466.907,4583004.779,T02139A,40-50 µg/m³,41.39557387184436,2.168235393988387
430531.488,4583066.827,T02140T,40-50 µg/m³,41.39613829902146,2.169000724725331
430407.414,4582754.784,T02141U,50-60 µg/m³,41.39331710376897,2.167552531378888
430117.037,4582844.453,T02142V,40-50 µg/m³,41.3940995426344,2.1640691279617075
430496.743,4582655.523,T02143W,40-50 µg/m³,41.39243081734922,2.168632343764135
431141.454,4583048.918,T02144X,40-50 µg/m³,41.396029459871656,2.176298596482221
431090.262,4583101.464,T02145Y,40-50 µg/m³,41.396498339955905,2.1756803072766355
430967.222,4583131.997,T02146Z,40-50 µg/m³,41.39676278783912,2.1742051301852
431157.642,4583127.588,T02147A,40-50 µg/m³,41.39673940173466,2.1764832777519505
430424.269,4582916.578,T02149C,50-60 µg/m³,41.39477578700957,2.167735537682991
428651.378,4582630.73,T02150V,30-40 µg/m³,41.39204592601331,2.1465641322406253
428748.98,4582723.241,T02151W,40-50 µg/m³,41.39288779036897,2.1477205901921113
428874.635,4582690.86,T02152X,30-40 µg/m³,41.392607269083975,2.149227274348568
428828.233,4582738.298,T02153Y,40-50 µg/m³,41.393030420484,2.14866671652465
428781.864,4582785.676,T02154Z,40-50 µg/m³,41.393453031577366,2.1481065531808676
428842.755,4582627.363,T02155A,30-40 µg/m³,41.39203255529708,2.1488534393030045
428938.18,4582721.426,T02156B,30-40 µg/m³,41.39288818286085,2.149983707096908
429033.715,4582815.477,T02157C,40-50 µg/m³,41.39374370110457,2.151115321600215
428747.558,4582628.686,T02158D,30-40 µg/m³,41.392036043004964,2.1477147066518136
428661.68,4582716.397,T02159E,40-50 µg/m³,41.39281841015675,2.1466772558040574
428906.459,4582753.916,T02160X,40-50 µg/m³,41.39317800478895,2.149600497899454
429032.824,4582720.207,T02161Y,40-50 µg/m³,41.392885560730434,2.1511158285982876
428970.005,4582784.483,T02162Z,40-50 µg/m³,41.39345892525784,2.150356950715021
428931.021,4582824.344,T02163A,40-50 µg/m³,41.39381449444345,2.149886005357982
428979.166,4582871.268,T02164B,40-50 µg/m³,41.394241374584276,2.1504563432246693
428871.831,4582836.569,T02165C,40-50 µg/m³,41.3939193676809,2.1491766245632165
428800.9,4582813.52,T02166D,40-50 µg/m³,41.393705497506666,2.1483309593918807
428694.564,4582778.832,T02167E,40-50 µg/m³,41.3933836547814,2.1470632092943736
429032.083,4582625.241,T02168F,40-50 µg/m³,41.39203017148139,2.151118093806424
428937.439,4582626.46,T02169G,40-50 µg/m³,41.392032793776124,2.149985987147836
429126.171,4582624.564,T02170Z,40-50 µg/m³,41.392032370647634,2.152243487247796
429316.178,4582622.776,T02171A,40-50 µg/m³,41.39203298799623,2.1545162247614047
429222.242,4582718.821,T02172B,40-50 µg/m³,41.39288976947022,2.1533815037965605
429128.726,4582814.388,T02173C,40-50 µg/m³,41.3937422711842,2.1522518323959967
429127.836,4582719.117,T02174D,40-50 µg/m³,41.39288412174404,2.1522523365228223
429223.497,4582812.997,T02175E,40-50 µg/m³,41.393738088911626,2.153385508092768
429220.578,4582624.268,T02176F,40-50 µg/m³,41.39203801840936,2.153372651739986
429316.286,4582718.109,T02177G,40-50 µg/m³,41.392891627539086,2.1545063903390065
429412.06,4582812.016,T02178H,40-50 µg/m³,41.393745825883975,2.1556409403084014
429411.323,4582620.68,T02179I,40-50 µg/m³,41.392022466268564,2.155654426281704
429507.06,4582714.588,T02180B,40-50 µg/m³,41.39287665918363,2.1567885338955137
429506.127,4582619.045,T02181C,30-40 µg/m³,41.39201605545342,2.1567884955234415
429695.774,4582617.618,T02184F,40-50 µg/m³,41.39201980295037,2.1590568864132664
429602.377,4582713.494,T02185G,40-50 µg/m³,41.392875154830584,2.1579286908632533
429756.731,4582677.391,T02186H,40-50 µg/m³,41.392563483744084,2.1597790150739553
429975.664,4582705.065,T02187I,40-50 µg/m³,41.3928318255953,2.162394332609419
430014.46,4582555.739,T02188J,40-50 µg/m³,41.39149027398972,2.162875603882598
429919.17,4582649.56,T02189K,40-50 µg/m³,41.39232699032294,2.16172506394906
429822.913,4582744.385,T02190D,40-50 µg/m³,41.393172653053696,2.1605628124095673
429750.352,4582816.057,T02191E,40-50 µg/m³,41.39381184289195,2.159686635330581
429703.385,4582862.438,T02192F,40-50 µg/m³,41.39422547629255,2.159119498939219
429632.134,4582932.659,T02193G,40-50 µg/m³,41.39485170074113,2.1582591308076275
429617.905,4582823.38,T02194H,40-50 µg/m³,41.39386621832389,2.1581016415839382
429750.469,4582955.314,T02195I,40-50 µg/m³,41.39506609207279,2.1596718805194435
429795.321,4582908.761,T02196J,40-50 µg/m³,41.39465072227027,2.160213743830683
429887.937,4582951.682,T02197K,40-50 µg/m³,41.39504537659879,2.161316530351995
429842.404,4583001.636,T02198L,40-50 µg/m³,41.39549132380825,2.160766131262172
429980.898,4583089.593,T02199M,40-50 µg/m³,41.39629559249801,2.1624124731033763
429918.229,4583153.461,T02200O,50-60 µg/m³,41.396865370120274,2.1616554944927384
429877.157,4583081.342,T02201P,50-60 µg/m³,41.39621223904394,2.1611725780957296
429987.701,4583271.32,T02203R,40-50 µg/m³,41.39793293658532,2.1624728316056356
429234.411,4582897.929,T02206U,40-50 µg/m³,41.3945040008951,2.1535061209642277
429319.361,4582907.191,T02207V,40-50 µg/m³,41.39459489100002,2.1545211007024605
429395.62,4582982.346,T02208W,50-60 µg/m³,41.395278483638876,2.1554244501336677
429113.333,4582893.857,T02209X,40-50 µg/m³,41.39445666260418,2.1520584216517373
429378.027,4583000.353,T02210Q,40-50 µg/m³,41.39543912136859,2.1552119230984337
429271.472,4582965.983,T02211R,40-50 µg/m³,41.39512019876489,2.1539414476826426
429175.988,4582935.092,T02212S,30-40 µg/m³,41.394833571383586,2.1528029953861316
429097.768,4582909.786,T02213T,40-50 µg/m³,41.394598757106856,2.1518703887491153
429413.88,4582906.923,T02214U,40-50 µg/m³,41.39460077884526,2.1556516464487814
429351.758,4582970.748,T02215V,50-60 µg/m³,41.39517017254817,2.1549011770287243
429871.511,4583201.358,T02221T,50-60 µg/m³,41.397292688669594,2.1610911463176072
429590.527,4583069.443,T02225X,40-50 µg/m³,41.39608002370408,2.1577455749182866
429468.623,4583029.784,T02226Y,40-50 µg/m³,41.39571214669437,2.1562921019675394
429635.754,4583032.127,T02228A,40-50 µg/m³,41.39574789042546,2.1582908708801734
429507.689,4582810.592,T02233X,40-50 µg/m³,41.393741388202606,2.1567848824089686
429521.919,4582919.87,T02234Y,40-50 µg/m³,41.394726863333396,2.1569423635196494
429550.393,4583013.126,T02235Z,50-60 µg/m³,41.39556928168438,2.157272084523871
431514.318,4582953.18,T02236A,30-40 µg/m³,41.39519901793459,2.1807692684370665
431598.746,4583035.552,T02237B,30-40 µg/m³,41.39594810324798,2.1817697989297122
431647.028,4583081.797,T02238C,30-40 µg/m³,41.396368723372234,2.1823420817399994
431704.22,4583137.773,T02239D,30-40 µg/m³,41.39687774164996,2.183019848641697
431804.422,4583234.621,T02240W,30-40 µg/m³,41.39775852655507,2.184207478711311
431516.323,4583142.189,T02241X,30-40 µg/m³,41.396901535079564,2.1807718738315227
431610.693,4583234.544,T02242Y,30-40 µg/m³,41.397741379844106,2.181890222337442
431507.035,4583341.474,T02243Z,50-60 µg/m³,41.3986956426094,2.180638234667195
431606.159,4583439.594,T02244A,50-60 µg/m³,41.39958781664814,2.1818128264674836
431703.668,4583536.693,T02245B,50-60 µg/m³,41.40047064583971,2.182968247149417
431796.8,4583134.879,T02246C,30-40 µg/m³,41.396859533793176,2.1841275440442387
431715.26,4583219.714,T02247D,30-40 µg/m³,41.39761669707618,2.18314265958933
431605.604,4583333.7,T02249F,30-40 µg/m³,41.398634014752055,2.181818150169448
431502.746,4583440.296,T02250Y,30-40 µg/m³,41.39958533633638,2.1805757512647324
431404.645,4583543.757,T02251Z,40-50 µg/m³,41.40050881391045,2.1793905739636217
431904.219,4583239.429,T02253B,30-40 µg/m³,41.397810288223326,2.1854006479922687
431606.175,4583544.385,T02256E,30-40 µg/m³,41.40053163815736,2.1818011795390917
431404.355,4583447.528,T02257F,30-40 µg/m³,41.399642084834674,2.1793980081669813
431502.762,4583545.088,T02258G,30-40 µg/m³,41.40052916656289,2.180564086326181
431544.509,4583701.419,T02264E,30-40 µg/m³,41.40194074642865,2.181045781023249
431600.801,4583641.13,T02268I,30-40 µg/m³,41.40140253316823,2.1817259656818715
431704.777,4583045.921,T02269J,30-40 µg/m³,41.39605050561006,2.183036870787314
431651.325,4583099.82,T02270C,30-40 µg/m³,41.3965314163225,2.182391444311209
431604.594,4583147.595,T02271D,30-40 µg/m³,41.39695773796308,2.181827091523727
431512.124,4583242.318,T02272E,30-40 µg/m³,41.39780300859913,2.180710323050755
431408.643,4583348.707,T02273F,30-40 µg/m³,41.3987524008258,2.1794604956146526
431310.335,4583449.964,T02274G,30-40 µg/m³,41.39965599862387,2.1782730920215436
431216.869,4583545.036,T02275H,40-50 µg/m³,41.40050429164459,2.177144277626369
431418.989,4582954.194,T02277J,30-40 µg/m³,41.3952000267008,2.179628933224735
431585.021,4582975.376,T02278K,30-40 µg/m³,41.39540494867752,2.181612432385416
431514.772,4583048.169,T02279L,30-40 µg/m³,41.39605459360107,2.1807639557719094
431415.586,4583149.175,T02280E,30-40 µg/m³,41.396955870327425,2.1795661462087055
431523.204,4582585.667,T02281F,30-40 µg/m³,41.39188969562456,2.1809171079074767
431692.591,4582579.927,T02283H,20-30 µg/m³,41.39185240103055,2.182943674251812
431885.797,4582766.399,T02285J,20-30 µg/m³,41.39354828608212,2.185233503552047
431797.358,4583043.028,T02290G,30-40 µg/m³,41.39603230654963,2.184144563986303
431896.597,4583139.687,T02291H,30-40 µg/m³,41.39691129614748,2.1853206968169894
431416.437,4582671.456,T02292I,30-40 µg/m³,41.39265327395751,2.1796304288296002
431471.137,4582724.82,T02293J,30-40 µg/m³,41.39313857015212,2.180278626118521
431519.134,4582771.442,T02294K,30-40 µg/m³,41.39356256884003,2.180847423442777
431600.481,4582576.614,T02295L,30-40 µg/m³,41.391814733642846,2.1818423860508522
431501.227,4582679.211,T02297N,30-40 µg/m³,41.39273034697685,2.180643676738178
431691.588,4582663.452,T02298O,30-40 µg/m³,41.392604600941795,2.182922257703896
431554.856,4582716.186,T02301S,30-40 µg/m³,41.39306793556974,2.1812809248967375
431566.211,4582801.176,T02302T,30-40 µg/m³,41.393834381323316,2.181407132708137
431593.686,4582889.776,T02304V,30-40 µg/m³,41.39463471239619,2.1817257435334736
431640.381,4583088.594,T02306X,30-40 µg/m³,41.396429376873414,2.1822618088478833
432034.211,4582995.241,T02307Y,30-40 µg/m³,41.395621956083524,2.186982942573053
431662.365,4583181.761,T02310T,30-40 µg/m³,41.39727037239238,2.1825142475411257
431723.6,4583319.314,T02311U,30-40 µg/m³,41.398514472304605,2.1832311858124287
431792.372,4583449.851,T02312V,30-40 µg/m³,41.39969601614496,2.18403909722611
430089.107,4582349.585,T02313W,40-50 µg/m³,41.389640005974904,2.1637921890438685
430213.875,4582472.9,T02314X,40-50 µg/m³,41.39076149810799,2.1652701859632857
430067.029,4582140.341,T02315Y,30-40 µg/m³,41.387753495647715,2.1635522964564897
430183.008,4582255.352,T02316Z,40-50 µg/m³,41.38879943658117,2.1649260903540983
430306.835,4582378.004,T02317A,40-50 µg/m³,41.389914861357546,2.166392910229866
430429.171,4582496.264,T02318B,40-50 µg/m³,41.39099058141078,2.1678424522196407
430070.718,4581937.305,T02319C,40-50 µg/m³,41.38592513804771,2.16361985138078
430165.581,4582030.552,T02320V,50-60 µg/m³,41.386773224045584,2.1647435836806572
430287.502,4582150.295,T02321W,50-60 µg/m³,41.3878622854854,2.1661878953495095
430410.807,4582269.842,T02322X,50-60 µg/m³,41.388949683470344,2.1676488299887398
430532.021,4582388.353,T02323Y,50-60 µg/m³,41.390027551645886,2.1690849239524206
430646.567,4582501.97,T02324Z,50-60 µg/m³,41.39106074850773,2.1704418756761124
430633.903,4582280.19,T02325A,40-50 µg/m³,41.389062154800506,2.170315810822631
430751.461,4582396.114,T02326B,40-50 µg/m³,41.39011637505472,2.171708522031813
430847.074,4582489.785,T02327C,40-50 µg/m³,41.39096826640777,2.172841353704329
430420.733,4582157.022,T02328D,40-50 µg/m³,41.387934408819625,2.167780500772463
430304.744,4582270.877,T02329E,40-50 µg/m³,41.388949822364275,2.1663802279780233
430203.733,4582369.241,T02330X,40-50 µg/m³,41.389826995831015,2.165160831899274
430108.912,4582462.192,T02331Y,40-50 µg/m³,41.39065594076192,2.164016060210784
430588.662,4582184.078,T02332Z,40-50 µg/m³,41.388192601858805,2.1697857531338935
430513.734,4582266.218,T02333A,40-50 µg/m³,41.388925941393744,2.1688802235331406
430412.897,4582376.969,T02334B,40-50 µg/m³,41.389914722412676,2.1676615190449593
430316.977,4582481.664,T02335C,40-50 µg/m³,41.39084937162258,2.1665022819704083
430589.873,4581951.47,T02336D,40-50 µg/m³,41.38609767959974,2.1698268871606037
430522.974,4582055.204,T02337E,40-50 µg/m³,41.387026203798634,2.169014932457006
430548.431,4582126.116,T02338F,40-50 µg/m³,41.3876670839806,2.1693112524151412
430664.482,4582100.357,T02339G,40-50 µg/m³,41.38744509223133,2.1707021111444273
430348.454,4581950.986,T02340Z,40-50 µg/m³,41.38607245364507,2.166939766530762
430255.108,4582043.685,T02341A,40-50 µg/m³,41.386899275846254,2.1658127528297224
430165.766,4582134.77,T02342B,40-50 µg/m³,41.387711897474766,2.164733782402061
430068.382,4582235.697,T02343C,40-50 µg/m³,41.38861245311498,2.163557469605783
430224.137,4581972.044,T02344D,40-50 µg/m³,41.38625134279911,2.165450611590053
430388.338,4582050.412,T02345E,40-50 µg/m³,41.386971404074856,2.1674053223083845
430652.19,4582402.325,T02348H,40-50 µg/m³,41.390163762702485,2.170520535909759
430548.295,4582507.648,T02349I,40-50 µg/m³,41.39110340860657,2.1692658809159364
430846.028,4582395.078,T02350B,40-50 µg/m³,41.39011518030313,2.1728396562681094
430745.837,4582495.758,T02351C,40-50 µg/m³,41.39101335273917,2.17162986633823
430940.713,4582393.546,T02353E,40-50 µg/m³,41.390109517244674,2.173972258468945
431036.554,4582487.185,T02354F,40-50 µg/m³,41.3909611179185,2.1751078504909365
430943.436,4582582.351,T02355G,40-50 µg/m³,41.39181025867861,2.1739832991826518
431093.51,4582332.534,T02356H,40-50 µg/m³,41.38957310544238,2.175806643660338
431022.567,4582405.045,T02357I,40-50 µg/m³,41.39022010896947,2.174949918615642
430941.759,4582488.252,T02358J,40-50 µg/m³,41.390962594464135,2.173973970828433
430843.644,4582589.541,T02359K,40-50 µg/m³,41.3918664422737,2.1727889403845317
431203.413,4582412.076,T02360D,40-50 µg/m³,41.39029892373889,2.177112033549386
431132.909,4582484.721,T02361E,40-50 µg/m³,41.39094718142204,2.176260546893731
431291.118,4582513.415,T02362F,30-40 µg/m³,41.39121915037516,2.178149489041499
431226.999,4582578.691,T02363G,30-40 µg/m³,41.3918015912903,2.177375203539195
431225.544,4582484.825,T02364H,30-40 µg/m³,41.390956044485144,2.1773684598026737
431320.689,4582578.303,T02365I,30-40 µg/m³,41.391806102548934,2.178495805157377
431402.489,4582590.355,T02366J,30-40 µg/m³,41.39192163220754,2.179472790481633
430706.443,4582203.031,T02367K,40-50 µg/m³,41.388373460439375,2.1711921970656824
430864.015,4582279.994,T02368L,40-50 µg/m³,41.3890802009435,2.1730679150464747
430992.668,4582340.334,T02369M,40-50 µg/m³,41.389634712379646,2.1745996997566572
431118.922,4582402.581,T02370F,40-50 µg/m³,41.39020617393267,2.176102601933245
431245.116,4582465.387,T02371G,40-50 µg/m³,41.39078264565539,2.177604749613851
431372.918,4582525.468,T02372H,40-50 µg/m³,41.39133469190619,2.17912646481964
430910.814,4582328.835,T02374J,40-50 µg/m³,41.38952411775469,2.173622049006931
430914.072,4582286.576,T02375K,50-60 µg/m³,41.389143783908594,2.173665833887341
429979.077,4581848.064,T02376L,50-60 µg/m³,41.38511340239614,2.162534217174093
